raw_text,cyber attack
"Tempted by cryptocoins? Fake trading apps get personal…
https://nakedsecurity.sophos.com/2021/05/12/tempted-by-cryptocoins-fake-trading-apps-get-personal/

All that glisters is not gold/Often have you heard that told/Gilded tombs do worms enfold",0
"Massive DDoS Attack Disrupts Belgium Parliament
https://threatpost.com/ddos-disrupts-belgium/165911/

A large-scale incident earlier this week against Belnet and other ISPs has sent a wave of internet disruption across numerous Belgian government, scientific and educational institutions.",1
"Dell fixes exploitable holes its own firmware update driver – patch now!
https://nakedsecurity.sophos.com/2021/05/05/dell-fixes-exploitable-holes-its-own-firmware-update-driver-patch-now/

These bugs date back to 2009, and they could give crooks who are already in your network access to sysadmin superpowers.",0
"AMD hasn't forgotten about that ambitious 2025 energy efficiency goal it promised Beware, a lot can happen in three years – speaking from experience",0
"Employee Lockdown Stress May Spark Cybersecurity Risk
https://threatpost.com/employee-lockdown-stress-cybersecurity-risk/165050/

Younger employees and caregivers report more stress than other groups-- and more shadow IT usage.",0
"Shareholders turn the screws on IBM and its gag orders In wake of dinobaby-gate, investors not happy with NDAs hushing up claims of harassment, discrimination",0
"Manufacturing’s Cloud Migration Opens Door to Major Cyber-Risk
https://threatpost.com/manufacturing-cloud-migration-cyber-risk/165028/

New research shows that while all sectors are at risk, 70 percent of manufacturing apps have vulnerabilities.",0
"Fake Netflix App on Google Play Spreads Malware Via WhatsApp
https://threatpost.com/netflix-app-google-play-malware-whatsapp/165288/

The wormable malware spread from Android to Android by sending messages offering free Netflix Premium for 60 days.",1
"15 Cybersecurity Pitfalls and Fixes for SMBs
https://threatpost.com/cybersecurity-pitfalls-fixes-smbs/165225/

In this roundtable, security experts focus on smaller businesses offer real-world advice for actionable ways to shore up defenses using fewer resources.",0
"Fresh Loader Targets Aviation Victims with Spy RATs
https://threatpost.com/loader-aviation-spy-rats/166133/

The campaign is harvesting screenshots, keystrokes, credentials, webcam feeds, browser and clipboard data and more, with RevengeRAT or AsyncRAT payloads.",1
"VMWare Patches Critical RCE Flaw in vCenter Server
https://threatpost.com/vmware-patches-critical-rce-flaw-in-vcenter-server/164240/

The vulnerability, one of three patched by the company this week, could allow threat actors to breach the external perimeter of a data center or leverage backdoors already installed to take over a system.",0
"S3 Ep27: Census scammers, beg bounties and data breach fines [Podcast]
https://nakedsecurity.sophos.com/2021/04/08/s3-ep27-census-scammers-beg-bounties-and-data-breach-fines-podcast/

New episode - listen now!",0
Alibaba launches collaboration suite for smart glasses DingTalk goes into 'extended reality',0
"Google starts testing fenced frames to guard its Privacy Sandbox Oh, serve me ads, lots of ads, under clouded eyes above, just fence me in",0
"Why SolarWinds-SUNBURST is a Wake up Call
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/why-solarwinds-sunburst-is-a-wake-up-call/",1
"7 Tips to Protect Your Smartphone from Getting Hacked
https://www.mcafee.com/blogs/consumer/mobile-and-iot-security/7-tips-to-protect-your-smartphone-from-getting-hacked/",0
"New macOS zero-day bug lets attackers run commands remotely Security researchers disclosed today a new vulnerability in Apple's macOS Finder, which makes it possible for attackers to run commands on Macs running any macOS version up to the latest release, Big Sur.",0
"One of the positive trends that we’ve seen in recent years is governments and users pressuring companies to simplify their privacy policies and security settings. This comes after a slew of concerning incidents, such as widespread data breaches and data sharing by social media companies. The spotlight on these issues is beginning to take effect, […]
The post This Data Privacy Day Own Your Privacy, Even On Social Sites (https://www.mcafee.com/blogs/consumer/this-data-privacy-day-own-your-privacy-even-on-social-sites/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Clop ransomware suspects busted in Ukraine, money and motors seized
https://nakedsecurity.sophos.com/2021/06/16/clop-ransomware-suspects-busted-in-ukraine-money-and-motors-seized/

Victims in South Korea and the USA, suspects busted in Ukraine.",1
"TurboTax to pay $141m to settle claims it scammed millions of people Might be a $30 check for you if you were screwed over by 'free, free, free' ads",0
"iPhone Wi-Fi Crushed by Weird Network
https://threatpost.com/iphone-wi-fi-weird-network/167075/

… until you reset network settings and stop connecting to a weirdly named network, that is. FUD is spreading. iOS Wi-Fi demolition is not.",0
"Facebook Disrupts Spy Effort Aimed at Uyghurs
https://threatpost.com/facebook-disrupts-spy-uyghurs/165032/

The social-media giant took down legions of fake profiles aimed at spreading espionage malware.",1
"Crypto-Miner Campaign Targets Unpatched QNAP NAS Devices
https://threatpost.com/miner-campaign-targets-unpatched-qnap-nas/164580/

Researchers warn two critical bugs impacting multiple QNAP firmware versions are under active attack.",1
"Seven Windows Wonders – Critical Vulnerabilities in DNS Dynamic Updates
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/seven-windows-wonders-critical-vulnerabilities-in-dns-dynamic-updates/",0
"IcedID Banking Trojan Surges: The New Emotet?
https://threatpost.com/icedid-banking-trojan-surges-emotet/165314/

A widespread email campaign using malicious Microsoft Excel attachments and Excel 4 macros is delivering IcedID at high volumes, suggesting it's filling the Emotet void.",1
"Keep the Change: 3 Tips for Using the Twitter Tip Jar
https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/keep-the-change-3-tips-for-using-the-twitter-tip-jar/",0
"RTM Cybergang Adds New Quoter Ransomware to Crime Spree
https://threatpost.com/rtm-banking-trojan-quoter-ransomware/164447/

The Russian-speaking RTM threat group is targeting organizations in an ongoing campaign that leverages a well-known banking trojan, brand new ransomware strain and extortion tactics.",1
"Utilities ‘Concerningly’ at Risk from Active Exploits
https://threatpost.com/utilities-risk-active-exploits/166908/

Utilities’ vulnerability to application exploits goes from bad to worse in just weeks.  ",1
"This Java courses help you get started in a career in coding The Premium Java Programming Certification Bundle helps you get started, with over 600 video lessons taking you from the fundamentals through to advanced projects. The training is worth $1,600, but you can get it today for only $29.99.",0
"In a blog post released 13 Dec 2020, FireEye disclosed that threat actors compromised SolarWinds’s Orion IT monitoring and management software with a trojanized version of SoalrWinds.Orion.Core.BusinessLayer.dll delivered as part of a digitally-signed Windows Installer Patch. The trojanized file delivers a backdoor, dubbed SUNBURST by FireEye (and Solorigate by Microsoft), that communicates to third-party servers for […]
The post How A Device to Cloud Architecture Defends Against the SolarWinds Supply Chain Compromise (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/how-a-device-to-cloud-architecture-defends-against-the-solarwinds-supply-chain-compromise/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1
"Check up on Your Virtual Safety: Tips for Telehealth Protection In a poll conducted by the Canadian Medical Association, nearly half of Canadians have used telehealth services since the start of the pandemic. Additionally, in a recent McAfee study, we found that 21% of Canadians have used the internet for a doctor visit in 2020, […]
The post Check up on Your Virtual Safety: Tips for Telehealth Protection (https://www.mcafee.com/blogs/consumer/consumer-threat-notices/check-up-on-your-virtual-safety-tips-for-telehealth-protection/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"TikTok Update: Dangerous Viral Challenges & Age Restrictions It’s popular. It’s uplifting. It’s creative. It’s entertaining. It can also be risky. All these words equally describe TikTok, the wildly popular social network that allows teens to create and share videos and find critical connections during isolating times. So what makes TikTok both amazing and potentially […]
The post TikTok Update: Dangerous Viral Challenges & Age Restrictions (https://www.mcafee.com/blogs/consumer/family-safety/tiktok-update-dangerous-viral-challenges-age-restrictions/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0
"Pair of Apex Legends Players Banned for DDoS Server Attacks
https://threatpost.com/apex-legends-players-banned-ddos-server-attacks/165085/

Predator-ranked players on Xbox console game version rigged matches with DDoS attacks.",1
"Privacy pathology: It's time for the users to gather a little data – evidence 
Opinion If Sherlock was alive today, he’d pack a Pi next to pistol and pipe",0
"Elliott Management to WDC board: Spin out or sell flash biz 
Updated HDD and NAND memory maker has 'underperformed by any objective measure'",0
"5 Fun Ways to Keep Family Connections Strong (and Secure) This Holiday 
https://www.mcafee.com/blogs/consumer/family-safety/5-fun-ways-to-keep-family-connections-strong-and-secure-this-holiday/",0
"Fujitsu SaaS Hack Sends Govt. of Japan Scrambling
https://threatpost.com/fujitsu-saas-hack-japan-scrambling/166517/

Tech giant disables ProjectWEB cloud-based collaboration platform after threat actors gained access and nabbed files belonging to several state entities.",1
"Windows Container Malware Targets Kubernetes Clusters
https://threatpost.com/windows-containers-malware-targets-kubernetes/166692/

“Siloscape”, the first malware to target Windows containers, breaks out of Kubernetes clusters to plant backdoors and raid nodes for credentials.",1
