,raw_text,fraud,hacker groups,government,corporation,unrelated,darknet,cyber defense,hacking,security concepts,security products,network security,cyberwar,geopolitical,data breach,vulnerability,platform,cyber attack
601,"Bizarro Banking Trojan Sports Sophisticated Backdoor
https://threatpost.com/bizarro-banking-trojan-backdoor/166211/

The advanced Brazilian malware has gone global, harvesting bank logins from Android mobile users.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
602,"DarkSide Hits Toshiba; XSS Forum Bans Ransomware
https://threatpost.com/darkside-toshiba-xss-bans-ransomware/166210/

The criminal forum washed its hands of ransomware after DarkSide's pipeline attack & alleged shutdown: A ""loss of servers"" that didn't stop another attack.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
603,"CRN’s Women of the Channel 2021 Recognizes McAfee Leaders
https://www.mcafee.com/blogs/other-blogs/mcafee-partners/crns-women-of-the-channel-2021-recognizes-mcafee-leaders/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
604,"Every year CRN recognizes the women who are leading the channel and their unique strengths, vision, and achievements. This year, CRN recognized five McAfee individuals on their prestigious list of those leading the channel. Those selected demonstrate commitment to mentoring future generations and driving channel innovation and growth. The 2021 Women of the Channel (WOTC) awards highlight over 1,000 […]
The post CRN’s Women of the Channel 2021 Recognizes McAfee Leaders (https://www.mcafee.com/blogs/other-blogs/mcafee-partners/crns-women-of-the-channel-2021-recognizes-mcafee-leaders/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
605,"What a Year It’s Been: RSA 2021 Embraces ‘Resilience’
https://threatpost.com/rsa-2021-embraces-resilience/166233/

Keynoters from Cisco, Netflix and RSA highlighted lessons from the last year, and cybersecurity's new mandate in the post-pandemic world: Bounce back stronger.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
606,"POPIA – July 1st Deadline Approaches For New South African Data Protection Act
https://www.mcafee.com/blogs/enterprise/data-security/popia-july-1st-deadline-approaches-for-new-south-african-data-protection-act/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
607,"Data protection acts are regularly coming into force around the world and on July 1st 2021 it is the turn of South Africa, as the POPIA (Protection of Personal Information Act) will be enforced from that date.  I caught up with David Luyt, Privacy Counsel at Michalsons in Cape Town to discuss what this means […]
The post POPIA – July 1st Deadline Approaches For New South African Data Protection Act (https://www.mcafee.com/blogs/enterprise/data-security/popia-july-1st-deadline-approaches-for-new-south-african-data-protection-act/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
608,"Scammers Impersonating Windows Defender to Push Malicious Windows Apps
https://www.mcafee.com/blogs/other-blogs/mcafee-labs/scammers-impersonating-windows-defender-to-push-malicious-windows-apps/",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
609,"Summary points: Scammers are increasingly using Windows Push Notifications to impersonate legitimate alerts Recent campaigns pose as a Windows Defender Update Victims end up allowing the installation of a malicious Windows Application that targets user and system information Browser push notifications can highly resemble Windows system notifications.  As recently discussed, scammers are abusing push notifications […]
The post Scammers Impersonating Windows Defender to Push Malicious Windows Apps (https://www.mcafee.com/blogs/other-blogs/mcafee-labs/scammers-impersonating-windows-defender-to-push-malicious-windows-apps/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
610,"Magecart Goes Server-Side in Latest Tactics Changeup
https://threatpost.com/magecart-server-side-itactics-changeup/166242/

The latest Magecart iteration is finding success with a new PHP web shell skimmer.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
611,"Mission Possible: Hunting Down and Stopping Stealthy Attackers with MVISION XDR
https://www.mcafee.com/blogs/enterprise/endpoint-security/mission-possible-hunting-down-and-stopping-stealthy-attackers-with-mvision-xdr/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
612,"Imagine, if you will, a scene straight out of one of your favorite impossible mission movies. The background music is driving a suspenseful beat while the antagonist attempts to steal the latest technology from a very favored industry competitor called Rad-X Incorporated. It’s a trade secret that will change the industry forever, and if the […]
The post Mission Possible: Hunting Down and Stopping Stealthy Attackers with MVISION XDR (https://www.mcafee.com/blogs/enterprise/endpoint-security/mission-possible-hunting-down-and-stopping-stealthy-attackers-with-mvision-xdr/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
613,"How to Keep Your Domain Off an Email Blacklist
https://www.ehacking.net/2021/05/how-to-keep-your-domain-off-an-email-blacklist.html

Marketers put much effort into crafting messages. They design templates, think of subject lines, write copies and create visuals. They also set up the audience, segment subscribers and plan sending schedules. And naturally it can’t but discourage when your email campaigns don’t reach their destination that is the customer’s inbox. This may happen for several […]
The post How to Keep Your Domain Off an Email Blacklist (https://www.ehacking.net/2021/05/how-to-keep-your-domain-off-an-email-blacklist.html) appeared first on Ehacking (https://www.ehacking.net/).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
614,"9 Easiest Ways to Renew Your Android Phone Visually
https://www.ehacking.net/2021/05/9-easiest-ways-to-renew-your-android-phone-visually.html

If you are tired of the old smartphone, but it can still open Facebook, Instagram, 22Bet, or other platforms, don’t try to buy a new one. The usage does not depend on the cover, but from the visual system. To change the appearance of the smartphone, it is enough to have a new case. But […]
The post 9 Easiest Ways to Renew Your Android Phone Visually (https://www.ehacking.net/2021/05/9-easiest-ways-to-renew-your-android-phone-visually.html) appeared first on Ehacking (https://www.ehacking.net/).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,"Microsoft, Adobe Exploits Top List of Crooks’ Wish List
https://threatpost.com/top-microsoft-adobe-exploits-list/166241/

You can’t possibly patch all CVEs, so focus on the exploits crooks are willing to pay for, as tracked in a study of the underground exploit market.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
616,"Elevate Your Financial Security: How to Safely Bank Online
https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/elevate-your-financial-security-how-to-safely-bank-online/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
617,"Today’s technology allows you to complete various tasks at the touch of a button wherever you go. As a result, you place trust in online services that make everyday chores more convenient without second-guessing their effects. One such service is online banking. More Canadians are doing their banking virtually with over 76% using online or mobile devices. Despite the extensive measures that banks take to strengthen their online security, no system is fail-safe. It is […]
The post Elevate Your Financial Security: How to Safely Bank Online (https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/elevate-your-financial-security-how-to-safely-bank-online/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
618,"Unsuccessful Conti Ransomware Attack Still Packs Costly Punch
https://threatpost.com/conti-ransomware-fail-costly/166263/

Separate attacks last week on the country’s Department of Health and Health Service Executive forced the shutdown of networks and services that still haven’t been fully restored.",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
619,"It’s Time to Prepare for a Rise in Insider Threats
https://threatpost.com/prepare-rise-insider-threats/166272/

Anurag Kahol, CTO at Bitglass, discusses options for detecting malicious or dangerous activity from within an organization.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
620,"Stalkerware Apps Riddled with Security Bugs
https://threatpost.com/stalkerware-apps-security-bugs/166274/

Attackers can take advantage of the fact these apps access, gather, store and transmit more information than any other app their victims have installed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
621,"Scammers Pose as Meal-Kit Services to Steal Customer Data
https://threatpost.com/scammers-meal-kit-services-customer-data/166282/

Attackers are sending messages disguised as offers from meal-kit services, like HelloFresh.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
622,"Bug Exposes Eufy Camera Private Feeds to Random Users
https://threatpost.com/eufy-cam-private-feeds/166288/

Customers panic and question parent company Anker’s security and privacy practices after learning their home videos could be accessed and even controlled by strangers due to a server-upgrade glitch.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
623,"Windows PoC Exploit Released for Wormable RCE
https://threatpost.com/windows-exploit-wormable-rce/166289/

The exploit pries open CVE-2021-31166, a bug with a CVSS score of 9.8 that was the baddest of the bad in Microsoft's Patch Tuesday release last week.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
624,"Less Is More: Why One Antivirus Software Is All You Need
https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/less-is-more-why-one-antivirus-software-is-all-you-need/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,"Personal devices and the information they carry are incredibly valuable to their owners. It is only natural to want to protect your device like a royal family fortifying a medieval castle. Unlike medieval castles that depended upon layers and layers of protection (moats, drawbridges, spiky gates, etc.), personal devices thrive on just one defense: a devoted guard called antivirus software.  Increasing your personal device’s […]
The post Less Is More: Why One Antivirus Software Is All You Need (https://www.mcafee.com/blogs/consumer/consumer-cyber-awareness/less-is-more-why-one-antivirus-software-is-all-you-need/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
626,"Regulator fines COVID-19 tracker for turning contact data into sales leads
https://nakedsecurity.sophos.com/2021/05/19/regulator-fines-covid-19-tracker-for-turning-contact-data-into-sales-leads/

Would you like marketing material with your track-and-trace?",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,"Keksec Cybergang Debuts Simps Botnet for Gaming DDoS
https://threatpost.com/keksec-simps-botnet-gaming-ddos/166306/

The newly discovered malware infects IoT devices in tandem with the prolific Gafgyt botnet, using known security vulnerabilities.",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
628,"Microsoft, Google Clouds Hijacked for Gobs of Phishing
https://threatpost.com/microsoft-google-clouds-hijacked-phishing/166329/

Attackers sent 52M malicious messages leveraging the likes of Office 365, Azure, OneDrive, SharePoint, G-Suite and Firebase storage in Q1 2021.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
629,"Can Nanotech Secure IoT Devices From the Inside-Out?
https://threatpost.com/nanotech-secure-iot-devices/166324/

Work's being done with uber-lightweight nanoagents on every IoT device to stop malicious behavior, such as a scourge of botnet attacks, among other threats.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
630,"Miles Wide & Feet Deep Visibility of Carbanak+FIN7
https://www.mcafee.com/blogs/enterprise/security-operations/miles-wide-feet-deep-visibility-of-carbanakfin7/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
631,"In our last blog about defense capabilities, we outlined the five efficacy objectives of Security Operations, that are most important for a Sec Ops; this blog will focus on Visibility. The MITRE Engenuity ATT&CK® Evaluation (Round3) focused on the emulation of Carbanak+FIN7 adversaries known for their prolific intrusions impacting financial targets which included the banking […]
The post Miles Wide & Feet Deep Visibility of Carbanak+FIN7 (https://www.mcafee.com/blogs/enterprise/security-operations/miles-wide-feet-deep-visibility-of-carbanakfin7/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
632,"Through Your Mind’s Eye: What Biases Are Impacting Your Security Posture?
https://www.mcafee.com/blogs/other-blogs/executive-perspectives/through-your-minds-eye-what-biases-are-impacting-your-security-posture/",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
633,"Cybersecurity and biases are not topics typically discussed together. However, we all have biases that shape who we are and, as a result, impact our decisions in and out of security. Adversaries understand humans have these weaknesses and try to exploit them. What can you do to remove biases as much as possible and improve […]
The post Through Your Mind’s Eye: What Biases Are Impacting Your Security Posture? (https://www.mcafee.com/blogs/other-blogs/executive-perspectives/through-your-minds-eye-what-biases-are-impacting-your-security-posture/) appeared first on McAfee Blogs (https://www.mcafee.com/blogs).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,"Apple Exec Calls Level of Mac Malware ‘Unacceptable’
https://threatpost.com/apple-mac-malware-unacceptable/166340/

Company is using threat of attacks as defense in case brought against it by Epic Games after Fortnite was booted from the App Store for trying to circumvent developer fees.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
635,"S3 Ep33: Eufy camera leak, Afterburner crisis, and AirTags (again) [Podcast]
https://nakedsecurity.sophos.com/2021/05/20/s3-ep33-eufy-camera-leak-afterburner-crisis-and-airtags-again-podcast/

Latest episode - listen now (and tell your friends)!",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,"2021 Attacker Dwell Time Trends and Best Defenses
https://threatpost.com/2021-attacker-dwell-time-trends-and-best-defenses/166116/

The time that attackers stay hidden inside an organization’s networks is shifting, putting pressure on defenders and upping the need to detect and respond to threats in real-time.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
